,liver-apap_1,liver-apap_2,liver-apap_3,liver-apap_4,liver-apap_5,liver-ctrl_1,liver-ctrl_2,liver-ctrl_3,liver-ctrl_4,liver-ctrl_5,liver-mda_1,liver-mda_2,liver-mda_3,liver-mda_4,liver-mda_5
Arhgef2,4.68538164342855,6.32864617362077,7.32142026189345,6.08132439521594,10.369588224962198,5.72193514392509,1.52932926264003,0.0,5.486380590279079,7.68534061937958,3.15108614969088,18.1734327033148,12.2564871999417,6.5199209003622105,18.8567577582182
Arhgef25,0.671426458730397,2.6292786826287595,5.38632006540389,0.0,2.69603460209477,6.03950570211026,7.35832171842887,3.91231191605014,5.30941418941721,3.4292751241406805,4.71752400403566,0.7160136667689251,2.09711721595748,2.623011419366,5.535232464861321
Arhgef26,57.04310305733971,56.538900299682105,65.83555864652371,57.3833551503869,97.5020267738077,46.2451089048672,48.2000421134842,48.42619371269421,60.554490836966295,68.1855056797398,49.826146077211504,78.46252246945109,103.368284067115,44.8351828305925,80.17575183969359
Arhgef28,0.388737083293816,0.190824558396941,0.194150627033131,0.0,0.7760888633418721,0.0,0.193582930043349,0.0,0.0,0.985012118524677,0.5866918478862421,0.831618165495265,0.602476615575507,0.1900883831777159,0.0
Arhgef3,17.716467065983,21.81670276330296,31.39225436969665,23.47501787878535,20.61349882600281,10.944178754676823,7.600077576603315,16.394232439660392,8.61836641040696,16.734550095347014,27.49271554967545,41.38164167849975,48.21323273381445,24.10745154207805,38.78752450219275
Arhgef33,0.0,0.0,0.5061380705336079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.530843734809986
Arhgef37,1.86173178642612,0.4057810775485804,1.0811414348660884,0.6008978093672901,1.9613804071892151,8.25140077226423,20.593132543954432,6.799661200162046,10.174215985179664,18.85376905290317,3.5643114067456327,6.175698856617401,3.851423739672366,1.211504294223325,2.85743881188905
Arhgef39,4.62981331982085,5.44767700536302,4.01553673733807,4.48591937186794,2.14501569215814,3.32065952136199,5.436982566363469,2.67761370973657,5.16142874653014,5.56130013957106,2.77353514655769,3.59873589299969,5.397730911742929,3.30048060284947,4.69094690107905
Arhgef4,0.0,0.0,1.94630500200914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9409295033897505,0.0,0.0,0.0,0.0
Arhgef40,35.308954545375,27.9314237880965,49.0997140297514,28.3876447325647,31.3156440739905,27.7618371135484,33.2400124146378,25.6396626467332,23.8154216909195,46.2768284202833,56.1435787261523,87.8909955202543,97.69678010719868,60.71120752444511,77.32368158736121
Arhgef5,141.417090542713,88.69571149261341,145.29022062729402,105.747946592431,98.1364237682513,33.621197746325,40.7277389168285,39.3788045807255,42.010089271060295,60.3560524849302,118.913815529742,158.461471436815,171.794518611544,111.762087402706,128.75294018151
Arhgef6,21.7007327513924,14.5182632832781,13.4371824845476,7.0701410817723,9.51520875345618,6.718929615461531,7.421514282983449,9.00953258228933,6.127453072472839,16.770853670144,10.5396083771529,11.9462420961232,7.13266676574241,3.83267166969865,11.8751971535308
Arhgef7,69.95818598663375,60.04462801225889,48.73193550679276,57.63087120670237,76.7873606543526,71.2476187832116,51.503172089143646,69.77948358739745,61.25035900840175,83.73742047667514,112.22251038674996,152.8433939270792,146.37600147767498,133.31688322350618,131.8460651238138
Arid1a,184.460714371294,141.687150416233,166.346181674062,118.108724227128,135.47753915661198,86.26985421156701,123.122318862558,114.219973617693,93.1185905607456,155.67269035243402,143.698395696642,206.631080318782,237.164392679664,165.863048418097,182.369982283176
Arid1b,7.904232260255535,16.419894415727946,31.78139423706585,17.6144367026853,32.6925751989195,11.71596375164926,9.26921789815377,23.39536652345729,8.583623490315116,24.1390222354114,31.97383160863215,37.725631410560254,42.5245157452931,22.60054768754385,34.360436291098395
Arid2,45.1158592297842,49.4768972044435,67.2725108936713,36.4257773591846,44.717006423163006,22.789795682745105,31.039512480879,33.785584062887004,35.083263790825896,54.88188329417029,39.0462570011933,55.3300814697443,63.226401925628096,28.646603544587304,49.9042906056405
Arid3a,12.828769935322098,6.864858762557651,8.7025814295829,0.0,7.205952366698151,0.0,1.8974650074676296,0.760054618404795,1.44714245780231,1.919208709527205,0.0,0.0,0.0,1.55725710006663,0.0
Arid3b,30.5835849329614,35.3701191080595,46.9566027919166,20.3205779626563,29.161143064828803,13.9155281700599,15.976300763154,12.064482109711498,7.50904608005261,18.8469750897294,11.4615665841672,25.545882863528,34.1613407570298,16.4776602841613,21.7027874968994
Arid3c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3409121069896202,0.0,0.0
Arid4a,17.0714078250408,12.15719350594085,25.907053642693555,11.32851595992008,14.785167219915644,4.02998463990428,9.94029944752056,6.76234420356061,10.601953246218391,13.694497389787532,13.959662740433089,19.122658890916192,30.37219313641765,6.539738948528484,16.957504265762903
Arid4b,20.8238373513014,21.952659472857967,48.55486580210315,12.118886445874251,25.926378634541003,8.59857239807264,19.039771863036748,11.608835809245395,21.01590108494469,29.6516806787461,32.6776105220098,37.3804495262354,60.1161691362403,10.911831421859446,27.0242324616324
Arid5a,21.40099784092559,17.89570641861135,25.427296948980995,18.9905922703663,14.0742432757735,2.4140002048641698,3.1254683844706648,5.532037708346749,3.57577670631244,5.80348982243918,7.955437536420791,11.71024623742188,13.83803126250555,6.996166929763385,10.7786105101926
Arih1,116.574944672334,92.8114526553535,198.0418451720148,119.60433162577152,129.05865329665338,43.1215584782849,56.321555333098495,61.103206591099,71.9696052656365,77.71943214646599,105.4080298208255,132.96799210695636,159.8358820854175,57.701809249739,132.7625609965725
Arih2,192.94050326113896,217.613444873475,268.242240467653,195.630669895812,180.38608341133,99.9645436603939,103.671989300788,92.9050171070167,102.380265779237,132.561428302003,151.610686628184,214.564205099531,252.888662661179,150.13276827551002,184.517703180247
Arl1,952.730593520029,757.8558818210159,1249.8654113813302,685.335846974378,886.671651011232,442.66569543096296,543.99587086314,666.260831900916,834.0908423669181,826.5142530621989,940.115983420316,862.828764773551,1085.18382371171,503.820180408203,901.4602986677072
Arl10,4.526864800150929,6.61374639902189,25.3788612070338,2.26579292722417,6.96382806204155,4.01013804323421,4.43460401044058,0.0,2.2242086557841096,20.663385864748303,0.0,11.8900114728843,14.5126514259144,2.23366867014221,2.40235613295581
Arl11,28.6915003968564,21.116686466051,45.30998557163179,13.9508423169236,14.3496340229605,22.064450721522004,3.01211600096319,4.96913327508016,4.0485029111679305,8.21859861119261,37.1724754639224,56.5247092785004,31.849242777427,18.0335994352119,43.02318360150971
Arl13a,0.0,0.785262211823724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arl13b,6.2890427029956,6.3807303750054,10.6127154092001,5.735143348020049,5.6259687554253,2.02924260155614,4.96410779322692,2.7171328357608,5.7619507072111,9.76415711589965,15.95659542004885,12.94797379313465,15.1367181955324,5.270114729797849,10.6255464406218
Arl14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2346465066000496,0.0,0.0,0.0
Arl14ep,105.713465837826,87.7144152498355,139.127845481886,104.300943958317,88.6562846850514,16.45790596668,46.4750014836671,22.8050013480717,55.2062946490623,90.6612271262519,79.9515693630345,87.74866138026991,98.478602050753,41.8604363100555,74.5343506278703
Arl14epl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Arl15,36.3929287764104,14.5924272289555,36.894244833868704,22.41695185080345,46.7148809939845,18.3757224961943,18.5382732801717,22.98627236064795,31.787929197136503,18.8093743240562,18.7336330414258,37.46986425527314,34.625480968664,41.9370671810301,30.82183407681536
Arl16,97.66155786339952,107.581533422695,105.357516733246,70.2088081225698,94.2129959291968,56.3705248803465,79.1408915725516,76.7459670706178,56.462938652397206,96.0204379584444,117.131863176293,176.479577091042,138.42613157704702,94.3568188049498,135.065574021528
Arl2,13.307684953498349,22.0741506874032,25.9118873165923,2.60897550420028,4.724948431358841,7.8579704438202995,13.97982148932315,1.303949216482725,0.0,24.184109984041623,18.8580649847878,13.0164175109879,15.208999172735748,1.28709924642405,0.0
Arl2bp,190.28232834696303,190.647752055607,209.8842821632855,108.32051913609826,134.95173151833015,89.08851489220335,77.75245855721265,67.96623390855625,81.74999969748575,115.7118428458906,168.97599320291835,163.01564803903733,190.07180025844505,130.12936657993595,184.5112948601435
Arl3,188.57203471328492,170.907039892614,166.094702509849,176.786882289672,154.371815796591,106.06701572308,115.380417123942,104.08889840251,106.376089523882,86.4471219057498,178.78309266094,218.572667522263,214.287611131364,99.15470643629652,193.368159098711
Arl4a,91.9495972658911,118.89791805791,282.755154166523,153.109462199392,165.503021841076,41.182450940055496,53.9665025541737,64.3768382357936,48.0331994849979,85.04029174584942,156.755209052818,160.95038734603702,282.34626333959,133.55456421003902,216.85690155449905
Arl4d,23.6065526001254,33.3996440064527,28.4197079856453,20.9574683579826,42.7467172796224,19.125416117604303,22.3209202207124,67.1972452950002,13.9943455245584,65.2635328833951,121.975245608236,280.934840120582,164.910956322043,144.015727575992,239.533583950246
Arl5a,143.4607157339,136.76899787897835,279.2490691870055,177.76581715648948,216.74132502297803,61.514345045781,84.2367947094735,118.4071501837265,154.3822306065815,133.7364640757835,150.816687119939,180.83264553509167,237.9643484286027,80.0810825177184,193.5673758047864
Arl5b,50.556496151726,46.63636651648154,103.056088115967,83.44142927528685,59.822701610929,11.3874194136418,18.97988728821455,21.3173092130508,28.5225168720648,34.6599510313218,35.3526332528974,39.69777025641236,43.25840232455696,15.9171143306637,46.51556952047965
Arl5c,3.610325115367985,6.81587393423985,10.3741939852576,5.0273511696508,4.13587519837811,0.0,2.55491617124942,2.504040739330715,0.0,2.371235305555325,7.801304363785699,4.38000203678943,4.29242084538195,3.5347826501354,8.469684289203549
Arl6,56.1712543897638,56.3008116175393,56.026159073376206,64.6533869512615,59.0139002747032,2.8659511061610496,24.5675327973965,18.1594367990708,21.788317778842,33.1231233912339,42.7560152002164,46.7557212331612,46.3124471159799,31.6274137153295,45.9674883948404
Arl6ip1,45.83481059375279,32.969183710426194,84.25094770312741,0.0,28.752935268585897,0.0,28.1345208257022,0.0,27.8097279287094,45.746200349698896,12.347565240351,37.6177470752763,55.9277067378695,0.0,21.8979512588031
Arl6ip4,596.594449605357,508.362969654203,595.7129082007,590.92532420595,449.819361884389,341.469549766877,203.892439939176,297.733444072491,254.085414622374,260.371157575612,383.372808279539,406.596318381667,441.7638516512381,404.135430673825,467.916676774692
Arl6ip5,650.256555414093,591.096034623944,1024.2051474109,572.535564085019,604.981443645064,296.785994098558,221.111391501381,320.482620498612,314.121922179758,259.65193335206004,389.477749362582,451.150815266363,579.84782532555,328.11242164948897,485.204725869437
Arl6ip6,46.243927552675295,59.224178181253606,120.751160758693,67.6822358328029,77.8306098587092,8.1521240188519,35.967001718986204,26.9235354696174,63.3094047282944,54.217449096213706,53.28137087221229,92.0440235521242,93.2863555331816,35.1730762244199,95.5924582931172
Arl8a,424.488522322293,466.05331741484,543.9093418186341,354.582016605718,412.394110942821,142.355148356658,153.541145523543,190.389948955967,192.899469786511,276.743708491041,316.07535872067103,419.63358093380697,454.591316655129,330.932094926137,476.3133444100061
Arl8b,320.184475622917,307.198481738812,443.02041101222295,311.261289806178,409.566389841969,173.451051136263,221.342342657751,202.601729055962,195.245250138051,202.881115058721,321.190744439704,301.333095558517,372.147203903015,196.159311932649,363.51826714378194
Arl9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armc1,274.119420670952,263.431229602141,432.606080062495,288.53127687212003,321.37237586843,138.659704553251,199.06709471366,164.60982684051902,243.218867511811,222.648325648607,206.377689557871,227.449799732108,282.141768436883,136.715917124995,276.961030925568
Armc10,113.235279982142,118.272055182148,116.165588276102,125.020635816538,130.17854815849,48.216825139263705,59.469215033793,56.8603494021938,76.628505341866,78.2426443130457,136.757777476049,136.16391182631202,174.786232312159,116.985526127436,147.496894530231
Armc12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armc2,2.34497602078625,1.64339389432583,0.335620032273062,0.0,1.33944207703403,0.302601196991674,1.66453220273151,1.30883028967638,1.66920049091474,2.71205295774053,2.69978286050238,2.49838165740584,0.694568036478618,0.6545488026540589,0.0
Armc3,0.0,0.0,0.0,0.0,0.855566549319312,1.9693026281222,0.0,0.0,0.432021650692065,0.438817757425207,0.8713453213247371,0.0,0.444240438843912,0.0,0.439472124333299
Armc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armc5,185.477501337793,117.900782913721,178.416075052639,83.34854235840629,115.302778637661,82.4794418794187,113.046108743387,73.9446702285679,70.3820934237848,125.475378020959,132.698815860384,186.604448474926,169.944829233512,126.777648675218,110.366762485609
Armc7,40.1935766060446,51.2771541057684,72.42015229513841,34.6270891869237,41.8810209996294,4.78084129438943,9.32421126153334,11.4057003492656,13.3821170824277,20.8647525361136,23.7188930192098,35.1421479980989,33.1314038286994,9.8041088330717,38.809069472429
Armc8,71.27054747478842,64.1024650982122,98.5626058567025,78.55915372499109,70.0368900446249,22.8773608181476,40.378455043756205,36.1213344328775,57.2948518838376,55.5120455907114,75.21096666010321,91.01060139398928,112.982595426351,45.09373947869929,91.1764891539898
Armc9,52.26993720998275,32.60195272980065,43.0321720720153,28.8982491923583,27.87361585749725,29.127813207485847,18.9342517087847,23.388088830777853,22.201279315243948,24.126909197320348,31.986560706892,34.43021935953835,32.1337284449997,23.90738362725665,38.0070179917987
