,ANIT_1,ANIT_2,ANIT_3,ANIT_4,APAP_1,APAP_11,APAP_2,APAP_4,APAP_6,APAP_8,CCl4_1,CCl4_10,CCl4_11,CCl4_12,CCl4_5,CCl4_6,CCl4_8,ConA_11,ConA_12,ConA_2,ConA_3,ConA_4,ConA_5,ConA_8,Ctrl_1,Ctrl_10,Ctrl_12,Ctrl_15,Ctrl_16,Ctrl_17,Ctrl_18,Ctrl_2,Ctrl_3,Ctrl_4,Ctrl_7,Ctrl_8,Ctrl_9,GAL_2,GAL_4,GAL_7,GAL_8,MDA_1,MDA_12,MDA_2,MDA_3,MDA_4,MDA_7,MDA_8,TAA_1,TAA_3,TAA_6,TAA_7,TAA_8
CD63,635.798033533548,294.42289167473155,382.1137590084268,393.50511343870585,3693.575512483542,2162.6640648652037,1210.6939967562862,2622.4550833146745,1632.4966541525607,2893.98293685878,2989.798389697861,3341.5579140196423,4510.681151914674,3208.063238352624,5161.109052190371,3210.5855638938697,4108.9770303173045,1227.935767321815,2545.217888401599,1781.909861705038,1076.4181229126318,1298.5344048240568,1356.9315670261024,1273.9535815603135,317.6916023053923,43.63437184796331,0.0027560412766514,165.70435300566822,232.3282516938429,175.65212326518588,222.1872189322353,245.23376153401813,364.3219858437718,287.9931164271915,112.59934235759395,184.72412667524029,163.651712799044,756.4696636065015,1021.1660446180156,1324.3671919760718,997.134993059786,361.4662786758429,321.072896589498,599.3938987915122,610.3223777022395,439.15163728096064,627.0812309799317,302.40843958117466,612.3447344842752,1427.5319616950392,1134.0091115183325,1026.1001895422185,1131.983226739135
CD68,724.4928759816817,419.3770153118615,499.6108923883916,586.4975283276667,1528.4334728472404,1259.3800108948478,1358.2090480494574,2060.6077140155207,1386.324762436903,1193.2919362074158,1455.1608361735225,1316.877358765695,1573.6829593792054,1537.8896647064664,2323.2430220672586,2119.046732743007,1383.5151163608564,909.9122581747474,2301.781668082755,1108.5109340610538,1218.683691040641,756.4499791479449,738.3333147225144,1127.6142070615372,590.584070352333,490.4442017942824,358.9960087149875,585.7984534789584,489.4532617111946,323.13338116703267,566.657779371128,444.637941886154,579.6924578677393,505.2030578308652,595.7559287713344,725.2387324937009,738.6886141512502,1313.9064518697598,1707.7433577280292,2186.2435403968607,1182.1513465171506,505.9258780359984,304.6606219587649,611.5246383009189,503.7749785604087,519.9769663640088,673.1989204328378,161.83710000925893,677.4789865383331,1383.5151163608564,1599.6277094672555,2591.9491026480146,1258.098125356649
CD69,1.1242875610779923,0.2157605248132824,10.03948138093046,2.8078181680645176,4.644880725923004,0.7897693445235102,0.8938833735953953,0.5699347410533723,0.9004075988433948,0.4774656315800569,7.505094252816319,5.269111931307723,3.8147485810535455,1.5959064537909888,1.8221004082263668,7.42603441878302,0.1997577212620475,3.96486479298342,9.073144792952773,25.643555164975517,9.18716572562748,13.739172202230328,23.92951616362241,8.709037421036477,0.2501939604046249,5.952198388782345,2.82446767044176,0.0024860325864342,0.0026294152013758,9.488870696430409,1.5622552740197049,0.2027305260556684,0.228395880554974,0.8221034129866616,8.029783164079575,2.262451370480207,0.2666747401742,0.6134449988366832,4.488356017756306,2.876736026658688,3.7547530509391103,0.2104786447289661,2.265864729264289,0.2856802664564046,7.30536082317241,1.8957291971166663,3.203505303971094,0.0019449132316366,6.665732289051439,5.57693766893091,2.5904799568610604,16.939670371334355,21.28331542383573
CD7,7.836335400288474,18.14846108708703,12.22213389399094,16.50920891986876,6.9309260563166895,5.986485532626175,12.760107499160872,19.492656889111267,21.300345035372267,5.654124498463919,8.859942184163883,5.394954517067044,31.603201412931167,5.700411752889246,19.94393211119536,21.94276742856609,5.027415935491563,0.0040342484636513,27.889653687705724,7.874978381593561,3.613438716710725,3.215854717437656,5.263306233951861,6.78210477965203,7.689309482556808,31.17203911875225,16.610616994142415,24.432721222763146,24.366115936171564,13.490050398606968,30.91129611612375,11.463239046826828,9.121684335052429,7.651874034083755,17.09110207717128,16.790317484895226,28.833326024548853,22.69021474543719,22.01279770981122,29.65899372774666,15.163242006014382,8.360077253913532,30.87589993521764,4.195262666675799,4.475436171142832,12.999502696495943,4.431699908581501,0.0019555977340812,20.058686980996,16.026956169428654,7.800938753930856,17.0350473379679,12.935467922611451
CD72,165.94011630742122,90.28911387292176,57.52658426670935,55.42872170911559,55.15302011898994,158.27201705598705,91.60358907160182,148.90319056812254,102.50101084515578,99.59062158524014,42.37421844270641,73.53740410531034,140.97983366360523,98.66110340317138,89.48010025243866,82.03633898064325,115.46173665160498,0.0040353759338657,0.0025400075235044,70.8497304717707,57.700226112384144,54.66236427967759,61.4449479226646,77.1031132462459,63.16277881830404,198.5378443308492,165.63526538668413,294.1325568607979,102.03725331228644,162.7956657877271,158.0572604758927,110.46954231853718,138.53542121975798,100.69917360570336,110.57269697214704,110.08487131378638,167.34765246210557,236.0490616465829,131.52460141369625,227.3611846355028,147.31148196652495,62.981257447750096,81.14759142757052,58.466160278194025,46.01169577944653,38.27444320331534,67.76469004521377,10.52991158823246,97.75418171217734,39.08922667979273,86.37458256643421,103.74602818244767,32.24772305257977
CD74,1203.7300572648887,1207.133374091853,1279.4420614804176,1542.4427088180623,3005.9255010894763,1712.716572214838,1974.4576373139676,2168.394882847813,2386.123046748084,2694.8151281617397,1040.4409417676663,1502.668856926556,3386.2942305329498,1544.076950733475,2590.6976285853143,1427.5319616950392,935.11728157109,2980.7427202622475,3215.260560321991,3805.2348387825896,3701.573884218168,2114.922327037399,2278.196579488353,1910.7622481342232,2152.906865458086,2325.202403568243,2704.209196629576,2603.0400123746726,2543.4653261978424,1730.3177805327318,3054.165209844864,1829.672088924423,2745.392242971925,1451.258578942717,2393.140120307637,2371.7396064995573,2418.2012296219305,4534.237198940345,4228.091837716384,5736.439932011761,3203.705326598229,1724.723460119266,794.886886122458,1201.8654880118188,855.7586971296703,840.3282761660195,1381.5794340271866,1085.9849850726737,2162.601167477412,1373.1945500986078,1413.7740257415303,2368.1655680116573,1592.5134238505618
CD79A,4.617439002942933,0.0,0.0,3.593056543566825,10.560362348978993,11.20199785826614,15.702054645134544,18.473821135386878,50.184527139457614,6.318880224669455,20.470832298481373,6.87657902062063,10.00109914448787,10.707824098649777,18.053539006988597,12.151663939656292,2.8971398715249648,16.393571531544865,7.139978347619623,9.769628951878,4.295600807683851,5.812752583188704,15.34419708564796,1.819009854398022,31.06808951645463,9.805294642349176,7.471385992631177,7.691557393970203,9.490080732783372,20.4992111351911,7.627710720347197,23.34250674802672,29.37367470353554,14.130833763793888,20.939261348901567,10.91084993059998,4.293801779441061,44.6769269876054,25.415854626720645,37.15048962072786,31.193686533874512,1.949584461697844,3.400709645471172,0.0,0.1867144741296153,0.0,5.538358443909814,4.466136145253249,32.77435607570044,60.78106067417156,52.80314374354524,31.19302520815117,51.51918730894064
CD79B,13.508947120222054,11.104984846843688,9.14612805199232,11.409510682444749,7.608174416250172,17.07432186631575,30.968275565419965,14.888381186556568,44.740856968592354,16.247145441682985,12.646321786105425,11.149313793368073,11.550734939760464,17.27979623498993,14.027902008000428,12.642653217944044,8.330436269081327,27.648415719585305,13.497710682796532,20.5936700398238,9.441232277960816,15.103735781693391,23.26989057777416,21.550618068412994,24.804061650324076,14.386172437424436,22.835449439125316,28.48141014578604,35.57854668010249,17.77256681603557,23.563764768508836,22.086449289439027,24.778378042511303,21.96021625295936,39.053407883521295,33.204648399620254,12.998316894877483,41.19030226430404,20.4992111351911,23.146934223011616,19.04197116241789,17.317051443603162,3.680336214539852,23.767916019993905,4.792939317854218,8.078282618117335,1.5877471584187102,9.725616765799453,37.44214777806826,37.77736584136704,44.30979101979912,36.64598993771168,60.79738807811447
CD8A,1.3415038711118648,0.9904227166651388,0.8930126521121093,1.6936082067160485,1.6982514805709743,1.9110987316490744,1.8053442404333344,1.4525146217166125,0.991655232414108,3.290976498990994,1.0825302145003044,2.222155837320833,5.324080252824395,1.3415038711118648,3.050125031756872,0.4533831442477432,0.8543261663644718,0.0040454603303715,3.151092348181601,0.8876661011385978,2.200282883872504,1.6010043717124418,2.2407667579281547,1.8284543864575284,0.4822777864781368,1.6915752326226552,4.0937446464818095,0.7347264629515261,3.3152398659139624,5.193461953642984,0.908087037453586,1.6774461797898943,2.262128513406146,0.384724762117185,1.2358002226378355,2.182945256121873,1.4447985591265438,4.950634964122868,0.5217889807013096,2.245101212693916,1.566049273365592,1.4422794190952803,0.6282636704799751,0.6063454337247527,0.2743913609548243,0.8431883001861599,0.5175434085209546,0.0019568456741574,6.029985940003097,0.3436304521238043,2.069302416719707,3.021727218449894,5.813864707962094
CDH1,764.5765940717795,165.30327201562764,412.3854668401696,118.6757413661904,565.2811789382199,863.0947111008095,900.8397446069038,955.4235795937518,652.9922790059679,838.402991275287,573.6686748834542,304.43773876325,357.0587039856799,355.8796173395188,463.36512395066416,358.7087478665116,395.3780104990342,888.0331123170172,766.0801322844271,1089.0297586813308,688.1160647958442,771.9908101956048,780.6000005393871,700.8953581882682,688.1160647958442,456.46971834243067,533.8083256496383,527.6425467377344,464.0926852102253,563.3858416798846,483.8046202849481,437.99561333385645,508.1817441371355,525.8478054526518,634.0624680227717,563.5561573886549,567.3953919931582,878.2436346076613,1123.8661617196517,1037.701833496163,1016.5294326340664,150.21432373334676,505.2030578308652,609.936997782733,837.133784997851,728.6547902453243,677.29757356562,510.5454366779393,1126.901719111649,1034.910143616646,1145.7140344252869,1278.269403495732,1128.3801189389708
CDKN1A,1616.1479256573914,2333.8789164991044,3192.461008893805,1383.5151163608564,5556.723906846621,2251.2313488084114,1048.085867372,1078.0070909109124,783.0066695466393,2503.294880432642,1278.3688299057053,1637.1322895533303,1261.4027638260504,1184.065131694968,1216.7957033728,1373.1945500986078,1602.317822448837,4826.224930309754,6097.760094827074,5549.0957995145545,6229.0029518671,6479.462580293557,5810.489604919143,5829.363957326577,100.95773662594186,142.47594534886838,187.1035548005285,288.1287308017514,430.463557990549,273.5900762738944,428.6194807301963,27.04011083213618,16.145084572967896,6.697341599086357,793.3803684260708,633.9636893033739,693.7100296094009,7484.006985808748,7579.170108767201,7337.1299725324925,7610.472862709106,1342.6567920855064,2199.2684347962,2079.222742875091,1794.2856542474492,1585.3505040660011,1744.433039867058,3270.243846216134,4790.833050455556,4890.819929596435,5121.309860984604,4373.351628846601,5978.622800708575
CDO1,32384.405062594684,26592.649661589345,17348.823490131934,24644.269232693656,30398.39693293943,23267.21829951289,19600.270348821243,20351.763897737987,27959.29119938545,30101.888950299835,14699.541329008594,19177.347140813083,16407.54584912622,22761.714337181733,17670.205094691588,14508.71143368437,20044.87059193184,30864.0230148482,33645.53825008923,30864.0230148482,25852.650792215907,28441.719547583187,30864.0230148482,34765.87968397538,24000.01943085071,36690.59836029062,34765.87968397538,28317.140458844468,21580.72042657192,26406.64623725881,29311.12332438864,30933.34852569938,25623.721680808987,26872.358867390496,28441.719547583187,32012.589623173324,32012.589623173324,9765.72497578148,10229.807667054753,10455.855479242153,10062.69239594718,36690.59836029062,24644.269232693656,30398.39693293943,37475.49474905672,32012.589623173324,25623.721680808987,28591.462423774174,17670.205094691588,20044.87059193184,25623.721680808987,23267.21829951289,24644.269232693656
CEACAM1,2079.222742875091,1380.6464890883567,1324.4899452988504,1496.5087142086534,1158.510647274058,1356.4828979464355,1177.6316605547809,1303.6961830473408,1427.3783387609587,845.7977705311835,434.2764852143273,720.0383277760666,649.5881628177412,746.0184542321582,491.4273079790441,424.62475620370367,556.9373675503127,1002.5479533628322,765.0457605678923,959.951373619612,993.0209876199772,1192.641139457624,1004.3944845970836,1138.7538186287516,1996.9533523336368,1868.3976223360423,1928.4685874885065,1792.090363147578,1301.7330195695397,1836.992913176088,1532.8412287800516,1863.589775070347,1597.7504260101095,1735.7194560070918,1816.9987350818617,1695.059101252602,1874.7855987620928,465.9723467030642,327.3206971395381,246.5027196556344,317.6768072165912,1601.4979627000066,1959.5586271920029,2106.2102775127,2414.59127848292,2007.6124936104025,1619.773474030389,2157.8643470820475,1185.693923642269,693.8636123568566,822.8741171391615,819.2972533043305,815.9261022150345
CEBPA,1115.37046263792,1373.3573011587514,664.795379242209,1497.662136380765,2234.0318619714703,1288.9478147597365,1678.612089569555,1427.9685939414287,2733.8210699415163,648.6323740677018,567.3431330504131,775.7861393773101,958.5491482524152,1022.4676487213516,558.8743931399363,642.9045120077492,426.5738204534852,2066.7014573017013,1730.0653267305777,1468.3560442296316,1936.3493789962463,2540.346502736931,2513.446479048456,2707.2531069660413,2112.537427567314,2234.0318619714703,2259.428737849452,2450.809513866163,3005.9255010894763,2284.824364372234,2327.672504412448,1930.6070258816596,2565.6808676588453,2248.572793969452,1889.242796825593,2351.9338209477523,2282.4973116029905,1616.9846799143766,2629.127920476214,2371.7396064995573,2278.7337831090617,1831.6456707433729,1218.719099304909,673.9494832683465,804.808425173059,966.9394688812802,1336.014581666484,1076.289628467007,1512.8621689820372,809.9624257253209,810.2211925724107,973.3230357891248,1000.496002023443
CEBPB,1307.00496087264,2353.865006744906,2981.226481474236,2424.0031118536926,6144.251694852629,1010.986462402954,1313.0121795950186,1256.3851057376332,1387.1174305174306,2761.632177352275,1088.9237549020786,1920.6170584417669,1936.894168519778,2066.7014573017013,1883.701271290886,1474.0236497906467,1604.506301780993,2944.6306186596216,5810.489604919143,4407.783293399127,4213.95559425868,4935.593412925151,4633.565904529496,4856.762580969347,1117.1687889796233,1484.017614587235,1652.384969312213,238.8904419732885,415.13668994395016,173.04327068236694,2949.046242374276,1331.787120645187,1417.9218362931556,1492.4557351953458,1347.1747335825949,1475.7780254026366,1799.4244344907795,1131.983226739135,1366.4345764347029,1373.634712261137,1569.6192430103947,2017.4496362563584,2046.1188592428168,1802.5957299860463,1544.3121564675284,1735.7194560070918,2041.8011700247555,1417.351172347027,2495.467260514816,1909.403408713289,2737.470922577036,3734.350057551942,2495.467260514816
CES1C,22015.13921919516,16361.001512895658,16154.1427667355,18789.57293131369,22150.81711865064,10439.252576147694,26592.649661589345,23267.21829951289,31776.373644186056,12572.795058752508,11936.675459218057,16976.135820792355,18916.81038503981,20469.24842499144,14508.71143368437,12664.507642579842,13324.01581157318,20050.48527609078,14260.866367440796,12098.131091869052,20351.763897737987,17084.038717716387,18916.81038503981,16198.035438784813,25852.650792215907,30864.0230148482,28441.719547583187,24399.44140788828,24000.01943085071,27959.29119938545,24501.90902109321,30864.0230148482,32012.589623173324,34765.87968397538,25852.650792215907,34324.42859391755,29311.12332438864,26592.649661589345,25852.650792215907,24501.90902109321,24578.025902665344,21678.996654172253,20469.24842499144,21286.95681625464,19547.241961856347,19547.241961856347,20050.48527609078,20937.063183621147,24000.01943085071,23674.791454330683,23674.791454330683,24501.90902109321,26592.649661589345
